interval,delay,data_size,talk_n,lstn_n
0.010360002517700195,0.0007071495056152344,113,1,2
0.009792804718017578,0.0004868507385253906,103,1,2
0.009760141372680664,0.0003330707550048828,110,1,2
0.010410070419311523,0.0005080699920654297,90,1,2
0.010093927383422852,0.0006051063537597656,84,1,2
0.009856939315795898,0.0005309581756591797,88,1,2
0.009903907775878906,0.00045990943908691406,95,1,2
0.009717226028442383,0.00030612945556640625,110,1,2
0.010216951370239258,0.00038814544677734375,111,1,2
0.009799957275390625,0.00037407875061035156,89,1,2
0.010261058807373047,0.00043201446533203125,102,1,2
0.009759902954101562,0.0003829002380371094,91,1,2
0.01061391830444336,0.0006539821624755859,83,1,2
0.00973200798034668,0.0005879402160644531,73,1,2
0.009708166122436523,0.0004220008850097656,113,1,2
0.009892940521240234,0.0003540515899658203,93,1,2
0.010056018829345703,0.0003421306610107422,95,1,2
0.010101079940795898,0.00043201446533203125,108,1,2
0.010019779205322266,0.0004417896270751953,119,1,2
0.009860992431640625,0.0003559589385986328,99,1,2
0.0103302001953125,0.0005249977111816406,94,1,2
0.009624004364013672,0.0003180503845214844,96,1,2
0.010175943374633789,0.0004191398620605469,103,1,2
0.010150909423828125,0.00039005279541015625,114,1,2
0.009714126586914062,0.00034308433532714844,96,1,2
0.010341882705688477,0.0006690025329589844,115,1,2
0.009645938873291016,0.0003368854522705078,89,1,2
0.010035037994384766,0.0003428459167480469,95,1,2
0.01028895378112793,0.0003628730773925781,100,1,2
0.009916067123413086,0.0005438327789306641,86,1,2
0.010092973709106445,0.00040793418884277344,102,1,2
0.00975799560546875,0.0004589557647705078,106,1,2
0.010429143905639648,0.0004429817199707031,109,1,2
0.00960683822631836,0.00041985511779785156,104,1,2
0.010166168212890625,0.000553131103515625,103,1,2
0.009927034378051758,0.0005671977996826172,88,1,2
0.010463953018188477,0.0005490779876708984,110,1,2
0.009457826614379883,0.00040984153747558594,111,1,2
0.010241031646728516,0.00037384033203125,97,1,2
0.009896039962768555,0.0005750656127929688,104,1,2
0.01041412353515625,0.0005431175231933594,104,1,2
0.009428024291992188,0.0003750324249267578,109,1,2
0.010238885879516602,0.0005390644073486328,87,1,2
0.009918928146362305,0.0004220008850097656,108,1,2
0.010126113891601562,0.0006799697875976562,98,1,2
0.010284900665283203,0.0005109310150146484,110,1,2
0.009415149688720703,0.0004611015319824219,99,1,2
0.0100250244140625,0.0003840923309326172,85,1,2
0.009962797164916992,0.0004057884216308594,117,1,2
0.010281085968017578,0.0006740093231201172,110,1,2
0.010117053985595703,0.0006899833679199219,96,1,2
0.009711027145385742,0.000514984130859375,113,1,2
0.010221004486083984,0.0006670951843261719,97,1,2
0.009980916976928711,0.0006449222564697266,106,1,2
0.010102987289428711,0.0007269382476806641,105,1,2
0.01028299331665039,0.0006229877471923828,88,1,2
0.009530067443847656,0.0005860328674316406,108,1,2
0.009909868240356445,0.0005099773406982422,95,1,2
0.01009511947631836,0.0006320476531982422,89,1,2
0.010320901870727539,0.0006139278411865234,113,1,2
0.009725093841552734,0.0004911422729492188,93,1,2
0.009953975677490234,0.0006639957427978516,99,1,2
0.010144948959350586,0.0005738735198974609,90,1,2
0.00991201400756836,0.0005359649658203125,117,1,2
0.00985407829284668,0.0005481243133544922,103,1,2
0.009839057922363281,0.00042319297790527344,96,1,2
0.010113000869750977,0.0005412101745605469,102,1,2
0.010177850723266602,0.0005218982696533203,96,1,2
0.010056018829345703,0.0006210803985595703,113,1,2
0.010222911834716797,0.0008728504180908203,114,1,2
0.009752035140991211,0.0004439353942871094,105,1,2
0.009903192520141602,0.0005860328674316406,111,1,2
0.00995182991027832,0.0005359649658203125,113,1,2
0.010394096374511719,0.0006220340728759766,97,1,2
0.010236978530883789,0.0005300045013427734,93,1,2
0.009489059448242188,0.0005900859832763672,99,1,2
0.010123968124389648,0.0007281303405761719,104,1,2
0.009865045547485352,0.0006279945373535156,103,1,2
0.010080814361572266,0.0006999969482421875,118,1,2
0.010163068771362305,0.0007679462432861328,103,1,2
0.010046005249023438,0.0007619857788085938,87,1,2
0.009838104248046875,0.0006871223449707031,98,1,2
0.01034998893737793,0.0004899501800537109,80,1,2
0.009259939193725586,0.0004360675811767578,122,1,2
0.010081052780151367,0.0004889965057373047,101,1,2
0.009909868240356445,0.000331878662109375,103,1,2
0.010004997253417969,0.0004470348358154297,91,1,2
0.010140180587768555,0.0004611015319824219,116,1,2
0.010344982147216797,0.0006690025329589844,111,1,2
0.009799003601074219,0.0006241798400878906,101,1,2
0.010141849517822266,0.0006418228149414062,92,1,2
0.009868144989013672,0.0006871223449707031,108,1,2
0.009888887405395508,0.000537872314453125,91,1,2
0.010024070739746094,0.0005860328674316406,84,1,2
0.010006904602050781,0.0004248619079589844,97,1,2
0.07442998886108398,0.000537872314453125,97,1,2
0.010331153869628906,0.0007441043853759766,101,1,2
0.009894847869873047,0.0006318092346191406,89,1,2
0.009806156158447266,0.00047206878662109375,94,1,2
0.010114908218383789,0.0005850791931152344,87,1,2
0.00999307632446289,0.0005431175231933594,113,1,2
0.010084867477416992,0.0006148815155029297,103,1,2
0.009760141372680664,0.0004611015319824219,110,1,2
0.010502815246582031,0.0007288455963134766,90,1,2
0.010064125061035156,0.0007960796356201172,84,1,2
0.0097808837890625,0.0006458759307861328,88,1,2
0.009776115417480469,0.0004470348358154297,95,1,2
0.009835958480834961,0.0004119873046875,110,1,2
0.009966135025024414,0.00024318695068359375,111,1,2
0.009938955307006836,0.0003681182861328125,89,1,2
0.010118961334228516,0.00028395652770996094,102,1,2
0.00992894172668457,0.0004038810729980469,91,1,2
0.010638952255249023,0.0006999969482421875,83,1,2
0.009531021118164062,0.0004329681396484375,73,1,2
0.009705066680908203,0.0002639293670654297,113,1,2
0.009994029998779297,0.0002970695495605469,93,1,2
0.01028299331665039,0.0005121231079101562,95,1,2
0.009883880615234375,0.0003848075866699219,108,1,2
0.00999903678894043,0.00037384033203125,119,1,2
0.009940147399902344,0.00036716461181640625,99,1,2
0.01028585433959961,0.0004918575286865234,94,1,2
0.009771108627319336,0.00043201446533203125,96,1,2
0.0099639892578125,0.0003211498260498047,103,1,2
0.010329961776733398,0.0004711151123046875,114,1,2
0.009713888168334961,0.0004239082336425781,96,1,2
0.009934186935424805,0.0003421306610107422,115,1,2
0.009968996047973633,0.0003330707550048828,89,1,2
0.01003885269165039,0.0003428459167480469,95,1,2
0.010277032852172852,0.0003509521484375,100,1,2
0.009843111038208008,0.0004589557647705078,86,1,2
0.010193824768066406,0.0004239082336425781,102,1,2
0.009728193283081055,0.0004451274871826172,106,1,2
0.010554790496826172,0.0005548000335693359,109,1,2
0.009502172470092773,0.00042700767517089844,104,1,2
0.01005697250366211,0.00045108795166015625,103,1,2
0.010046958923339844,0.0005850791931152344,88,1,2
0.010447978973388672,0.0005509853363037109,110,1,2
0.009624004364013672,0.0005779266357421875,111,1,2
0.010065078735351562,0.00036597251892089844,97,1,2
0.009924888610839844,0.0005960464477539062,104,1,2
0.010369062423706055,0.0005190372467041016,104,1,2
0.009562015533447266,0.0004849433898925781,109,1,2
0.010236024856567383,0.0006461143493652344,87,1,2
0.009855031967163086,0.00046515464782714844,108,1,2
0.00991201400756836,0.0005090236663818359,98,1,2
0.0103759765625,0.000431060791015625,110,1,2
0.00948190689086914,0.00044798851013183594,99,1,2
0.010137081146240234,0.0004830360412597656,85,1,2
0.009850025177001953,0.00039196014404296875,117,1,2
0.009968996047973633,0.00034809112548828125,110,1,2
0.010248899459838867,0.00049591064453125,96,1,2
0.009752988815307617,0.0003628730773925781,113,1,2
0.010077953338623047,0.0003719329833984375,97,1,2
0.010046005249023438,0.00041484832763671875,106,1,2
0.010302066802978516,0.0006959438323974609,105,1,2
0.010133981704711914,0.0004429817199707031,88,1,2
0.009556055068969727,0.00043201446533203125,108,1,2
0.009887933731079102,0.00033402442932128906,95,1,2
0.010118961334228516,0.0004799365997314453,89,1,2
0.010337114334106445,0.0004780292510986328,113,1,2
0.009703874588012695,0.00033402442932128906,93,1,2
0.009852170944213867,0.0004050731658935547,99,1,2
0.010426998138427734,0.0005970001220703125,90,1,2
0.00969386100769043,0.0003409385681152344,117,1,2
0.00984501838684082,0.0003440380096435547,103,1,2
0.009897947311401367,0.0002779960632324219,96,1,2
0.01011800765991211,0.0004010200500488281,102,1,2
0.010212182998657227,0.00041604042053222656,96,1,2
0.010008811950683594,0.0004680156707763672,113,1,2
0.010169029235839844,0.0006659030914306641,114,1,2
0.009957075119018555,0.0004420280456542969,105,1,2
0.009675979614257812,0.00035691261291503906,111,1,2
0.01001596450805664,0.00037097930908203125,113,1,2
0.010363101959228516,0.0004260540008544922,97,1,2
0.010270833969116211,0.00036787986755371094,93,1,2
0.00944209098815918,0.0003809928894042969,99,1,2
0.010078907012939453,0.00047397613525390625,104,1,2
0.009850025177001953,0.00035881996154785156,103,1,2
0.010045051574707031,0.00039505958557128906,118,1,2
0.010268926620483398,0.0005688667297363281,103,1,2
0.009907007217407227,0.0004239082336425781,87,1,2
0.00994420051574707,0.0004551410675048828,98,1,2
0.010449886322021484,0.0003578662872314453,80,1,2
0.009252071380615234,0.0002961158752441406,122,1,2
0.010088920593261719,0.00035691261291503906,101,1,2
0.010172128677368164,0.0004620552062988281,103,1,2
0.009735822677612305,0.00030803680419921875,91,1,2
0.010612010955810547,0.0007939338684082031,116,1,2
0.009811162948608398,0.0004680156707763672,111,1,2
0.00980687141418457,0.000431060791015625,101,1,2
0.010150909423828125,0.000457763671875,92,1,2
0.00970005989074707,0.0003349781036376953,108,1,2
0.010128021240234375,0.0004248619079589844,91,1,2
0.010000944137573242,0.00044989585876464844,84,1,2
0.010493040084838867,0.0007748603820800781,97,1,2
0.1666700839996338,0.0005240440368652344,91,2,1
0.00993800163269043,0.0004200935363769531,100,2,1
0.004842042922973633,0.0006492137908935547,111,2,1
0.005016803741455078,0.0003190040588378906,114,2,1
0.004773139953613281,0.0003349781036376953,97,2,1
0.005339860916137695,0.00034689903259277344,108,2,1
0.004541158676147461,0.0003299713134765625,117,2,1
0.005300045013427734,0.0002911090850830078,102,2,1
0.0047609806060791016,0.0003840923309326172,116,2,1
0.005364894866943359,0.00035691261291503906,114,2,1
0.00475311279296875,0.0003821849822998047,105,2,1
0.005257844924926758,0.00039196014404296875,67,2,1
0.004577159881591797,0.0003361701965332031,96,2,1
0.0052797794342041016,0.0002799034118652344,111,2,1
0.0046842098236083984,0.00032901763916015625,112,2,1
0.005342960357666016,0.0002701282501220703,109,2,1
0.0048139095306396484,0.0005059242248535156,106,2,1
0.005685091018676758,0.0005960464477539062,104,2,1
0.004524946212768555,0.0005509853363037109,82,2,1
0.0054509639739990234,0.0006129741668701172,109,2,1
0.004586935043334961,0.0004057884216308594,126,2,1
0.005042076110839844,0.0003409385681152344,112,2,1
0.004641056060791016,0.0003581047058105469,79,2,1
0.005536079406738281,0.0004980564117431641,104,2,1
0.004475831985473633,0.0004248619079589844,93,2,1
0.005524158477783203,0.0004241466522216797,108,2,1
0.004326820373535156,0.000308990478515625,91,2,1
0.005468130111694336,0.0003330707550048828,105,2,1
0.004642009735107422,0.00038313865661621094,121,2,1
0.0053179264068603516,0.0003199577331542969,111,2,1
0.004873037338256836,0.00048613548278808594,102,2,1
0.005158901214599609,0.00033593177795410156,114,2,1
0.004839181900024414,0.0005550384521484375,86,2,1
0.005323886871337891,0.0004711151123046875,98,2,1
0.004458904266357422,0.0003039836883544922,109,2,1
0.005384206771850586,0.00032401084899902344,101,2,1
0.004834890365600586,0.00035691261291503906,91,2,1
0.00524592399597168,0.00041484832763671875,103,2,1
0.0046041011810302734,0.0003299713134765625,113,2,1
0.005377054214477539,0.00035119056701660156,96,2,1
0.004495859146118164,0.00030303001403808594,84,2,1
0.005763053894042969,0.0003399848937988281,109,2,1
0.004292011260986328,0.00034689903259277344,92,2,1
0.005532979965209961,0.0004200935363769531,99,2,1
0.004498004913330078,0.00039505958557128906,110,2,1
0.005510091781616211,0.00042319297790527344,109,2,1
0.004446983337402344,0.0003261566162109375,112,2,1
0.0053179264068603516,0.0002930164337158203,97,2,1
0.004583120346069336,0.0002732276916503906,116,2,1
0.005569934844970703,0.00038814544677734375,103,2,1
0.00456690788269043,0.00037384033203125,90,2,1
0.005407094955444336,0.00039315223693847656,88,2,1
0.004575014114379883,0.00033402442932128906,93,2,1
0.005467891693115234,0.00033593177795410156,109,2,1
0.0046100616455078125,0.00040411949157714844,87,2,1
0.0056459903717041016,0.0006020069122314453,100,2,1
0.0044329166412353516,0.0004279613494873047,97,2,1
0.005338191986083984,0.00038123130798339844,100,2,1
0.004610776901245117,0.0004508495330810547,105,2,1
0.005273103713989258,0.00032711029052734375,113,2,1
0.004545927047729492,0.00031685829162597656,105,2,1
0.0054340362548828125,0.00033593177795410156,81,2,1
0.004886150360107422,0.0005021095275878906,83,2,1
0.005263805389404297,0.00033402442932128906,99,2,1
0.0044209957122802734,0.0002818107604980469,119,2,1
0.005510091781616211,0.0003559589385986328,100,2,1
0.004522085189819336,0.0003170967102050781,118,2,1
0.005426883697509766,0.0003459453582763672,89,2,1
0.0046291351318359375,0.00034809112548828125,84,2,1
0.005417823791503906,0.00037288665771484375,88,2,1
0.004527091979980469,0.00030994415283203125,92,2,1
0.005323886871337891,0.00030684471130371094,94,2,1
0.004830121994018555,0.0004279613494873047,91,2,1
0.005384922027587891,0.00043892860412597656,108,2,1
0.004475116729736328,0.00032901763916015625,104,2,1
0.00544285774230957,0.0003349781036376953,106,2,1
0.004572153091430664,0.0003139972686767578,93,2,1
0.005344867706298828,0.0003058910369873047,98,2,1
0.004606962203979492,0.00033283233642578125,93,2,1
0.005568027496337891,0.0004558563232421875,121,2,1
0.004505157470703125,0.00033402442932128906,100,2,1
0.005435943603515625,0.0003230571746826172,95,2,1
0.004530906677246094,0.0003218650817871094,103,2,1
0.00551295280456543,0.00038695335388183594,108,2,1
0.004620075225830078,0.0003719329833984375,111,2,1
0.0054700374603271484,0.0003681182861328125,96,2,1
0.004313945770263672,0.0002689361572265625,110,2,1
0.005448102951049805,0.00030994415283203125,101,2,1
0.0045928955078125,0.00029087066650390625,103,2,1
0.00539708137512207,0.0003170967102050781,102,2,1
0.004742860794067383,0.00041294097900390625,98,2,1
0.0052831172943115234,0.00032591819763183594,105,2,1
0.004664897918701172,0.0003190040588378906,111,2,1
0.005352973937988281,0.0003597736358642578,100,2,1
0.004615068435668945,0.00034999847412109375,73,2,1
0.005331993103027344,0.0003039836883544922,102,2,1
0.0046329498291015625,0.00023889541625976562,96,2,1
0.0057010650634765625,0.00034999847412109375,85,2,1
0.004239082336425781,0.0002970695495605469,128,2,1
0.005476951599121094,0.00025010108947753906,98,2,1
0.004589080810546875,0.0003161430358886719,109,2,1
0.005548000335693359,0.0002911090850830078,114,2,1
0.004429817199707031,0.00027489662170410156,114,2,1
0.005463123321533203,0.0002760887145996094,106,2,1
0.004522085189819336,0.00029206275939941406,120,2,1
0.006939888000488281,0.0004210472106933594,88,2,1
0.0031380653381347656,0.0003559589385986328,103,2,1
0.005322933197021484,0.0003070831298828125,109,2,1
0.004650115966796875,0.0002961158752441406,79,2,1
0.005591869354248047,0.0005650520324707031,100,2,1
0.0046520233154296875,0.0004980564117431641,92,2,1
0.0054779052734375,0.0005128383636474609,107,2,1
0.0044710636138916016,0.0004749298095703125,83,2,1
0.005471944808959961,0.00045180320739746094,115,2,1
0.0046579837799072266,0.0005300045013427734,111,2,1
0.005280017852783203,0.00044083595275878906,106,2,1
0.004631996154785156,0.0005118846893310547,91,2,1
0.005513191223144531,0.00037598609924316406,115,2,1
0.004311800003051758,0.00036978721618652344,98,2,1
0.005387067794799805,0.0003879070281982422,98,2,1
0.004647016525268555,0.0003540515899658203,114,2,1
0.005326986312866211,0.00035500526428222656,105,2,1
0.004971981048583984,0.0005638599395751953,94,2,1
0.00510096549987793,0.0003848075866699219,108,2,1
0.004413127899169922,0.00026297569274902344,120,2,1
0.005655050277709961,0.00043010711669921875,123,2,1
0.004410982131958008,0.00033402442932128906,105,2,1
0.005838871002197266,0.0006539821624755859,83,2,1
0.004611015319824219,0.0006940364837646484,101,2,1
0.004995107650756836,0.00031113624572753906,104,2,1
0.0050089359283447266,0.0006499290466308594,104,2,1
0.004945993423461914,0.00033402442932128906,98,2,1
0.004658937454223633,0.00032901763916015625,107,2,1
0.005498170852661133,0.0003561973571777344,98,2,1
0.004544973373413086,0.00039315223693847656,100,2,1
0.005438804626464844,0.0004038810729980469,93,2,1
0.004515171051025391,0.0003490447998046875,84,2,1
0.005525827407836914,0.0004138946533203125,97,2,1
0.00445103645324707,0.00032401084899902344,104,2,1
0.0056340694427490234,0.0005040168762207031,103,2,1
0.004587888717651367,0.0004329681396484375,88,2,1
0.0054090023040771484,0.0005118846893310547,96,2,1
0.004216194152832031,0.00021910667419433594,98,2,1
0.005631923675537109,0.00038909912109375,106,2,1
0.004363059997558594,0.00022602081298828125,108,2,1
0.005730867385864258,0.0003628730773925781,94,2,1
0.004403114318847656,0.0003399848937988281,108,2,1
0.005789995193481445,0.0005619525909423828,96,2,1
0.0043828487396240234,0.0003879070281982422,101,2,1
0.005601167678833008,0.0005660057067871094,107,2,1
0.004506826400756836,0.0005249977111816406,104,2,1
0.005189180374145508,0.000347137451171875,93,2,1
0.004684925079345703,0.0004589557647705078,100,2,1
0.005821943283081055,0.0008559226989746094,110,2,1
0.004031181335449219,0.00034999847412109375,103,2,1
0.005857944488525391,0.0006761550903320312,95,2,1
0.004015922546386719,0.00023794174194335938,96,2,1
0.005540132522583008,0.0003190040588378906,89,2,1
0.004532814025878906,0.00030994415283203125,92,2,1
0.005372047424316406,0.0002579689025878906,99,2,1
0.004643917083740234,0.0003058910369873047,92,2,1
0.0056421756744384766,0.0004451274871826172,89,2,1
0.004370927810668945,0.000286102294921875,100,2,1
0.005911111831665039,0.0006010532379150391,97,2,1
0.004083871841430664,0.00030803680419921875,88,2,1
0.0054759979248046875,0.00027298927307128906,104,2,1
0.004545927047729492,0.0003349781036376953,91,2,1
0.005501985549926758,0.0002338886260986328,105,2,1
0.004377126693725586,0.00021004676818847656,94,2,1
0.005764007568359375,0.0004680156707763672,94,2,1
0.004333972930908203,0.000308990478515625,82,2,1
0.00557708740234375,0.0004761219024658203,97,2,1
0.0043239593505859375,0.0002589225769042969,98,2,1
0.0059719085693359375,0.0006189346313476562,113,2,1
0.004200935363769531,0.00037980079650878906,101,2,1
0.005825042724609375,0.0006139278411865234,99,2,1
0.003952980041503906,0.00017786026000976562,107,2,1
0.0055730342864990234,0.00027298927307128906,110,2,1
0.004722118377685547,0.0004980564117431641,88,2,1
0.005177974700927734,0.0002701282501220703,99,2,1
0.0046749114990234375,0.00030803680419921875,109,2,1
0.005342960357666016,0.0002818107604980469,101,2,1
0.004656076431274414,0.00028705596923828125,102,2,1
0.005640983581542969,0.0004699230194091797,122,2,1
0.004354953765869141,0.00027298927307128906,105,2,1
0.0059261322021484375,0.000514984130859375,105,2,1
0.004202842712402344,0.00034999847412109375,102,2,1
0.005393028259277344,0.00034880638122558594,105,2,1
0.004525184631347656,0.0003170967102050781,98,2,1
0.005410909652709961,0.0003349781036376953,99,2,1
0.0045239925384521484,0.0002880096435546875,107,2,1
0.005867958068847656,0.0004630088806152344,105,2,1
0.004257917404174805,0.00037598609924316406,92,2,1
0.005382061004638672,0.00034999847412109375,105,2,1
0.004408121109008789,0.000225067138671875,104,2,1
0.005692958831787109,0.00045990943908691406,114,2,1
0.004338979721069336,0.00024390220642089844,98,2,1
0.00549006462097168,0.00031113624572753906,109,2,1
0.0044629573822021484,0.00022912025451660156,105,2,1
0.010442972183227539,0.0005109310150146484,110,2,1
0.05630207061767578,0.0008111000061035156,117,2,2
0.005609989166259766,0.0010650157928466797,105,2,2
0.004203081130981445,0.0005280971527099609,106,2,2
0.0052568912506103516,0.0003509521484375,111,2,2
0.0045719146728515625,0.0005269050598144531,92,2,2
0.005788087844848633,0.0007729530334472656,111,2,2
0.004308938980102539,0.0005948543548583984,104,2,2
0.005681037902832031,0.0006358623504638672,99,2,2
0.004511117935180664,0.0006029605865478516,102,2,2
0.005142927169799805,0.0003809928894042969,107,2,2
0.00495600700378418,0.0005280971527099609,97,2,2
0.005136013031005859,0.0005221366882324219,116,2,2
0.004128932952880859,0.0002288818359375,98,2,2
0.005777120590209961,0.0004830360412597656,117,2,2
0.004251003265380859,0.000244140625,84,2,2
0.00580286979675293,0.0003809928894042969,93,2,2
0.004251003265380859,0.00026106834411621094,98,2,2
0.005530118942260742,0.0003349781036376953,99,2,2
0.004441976547241211,0.0002560615539550781,120,2,2
0.005712985992431641,0.0005030632019042969,93,2,2
0.004227876663208008,0.00021386146545410156,105,2,2
0.005548000335693359,0.00033283233642578125,101,2,2
0.0044901371002197266,0.0002460479736328125,96,2,2
0.005993843078613281,0.0007398128509521484,104,2,2
0.0040471553802490234,0.0003120899200439453,106,2,2
0.0058498382568359375,0.0006477832794189453,115,2,2
0.004394054412841797,0.0004138946533203125,110,2,2
0.005320072174072266,0.000392913818359375,91,2,2
0.004515886306762695,0.00038886070251464844,111,2,2
0.005492210388183594,0.0004100799560546875,95,2,2
0.004445791244506836,0.00029587745666503906,95,2,2
0.005437135696411133,0.0003330707550048828,102,2,2
0.004564046859741211,0.0003101825714111328,86,2,2
0.005544900894165039,0.0004150867462158203,102,2,2
0.0050029754638671875,0.0006558895111083984,103,2,2
0.00510096549987793,0.0004718303680419922,102,2,2
0.004641056060791016,0.0002799034118652344,94,2,2
0.005228996276855469,0.00039196014404296875,99,2,2
0.004761934280395508,0.0004918575286865234,107,2,2
0.00531005859375,0.00044798851013183594,111,2,2
0.00468897819519043,0.0004699230194091797,109,2,2
0.005300045013427734,0.00044989585876464844,81,2,2
0.004683971405029297,0.00047898292541503906,96,2,2
0.005742073059082031,0.0006570816040039062,90,2,2
0.004253864288330078,0.000518798828125,99,2,2
0.005485057830810547,0.0005650520324707031,93,2,2
0.004369974136352539,0.0003459453582763672,115,2,2
0.005752086639404297,0.0006480216979980469,122,2,2
0.004348039627075195,0.00037407875061035156,118,2,2
0.0054738521575927734,0.0004909038543701172,91,2,2
0.004518032073974609,0.0004639625549316406,108,2,2
0.005368947982788086,0.00043487548828125,89,2,2
0.00452113151550293,0.00026106834411621094,93,2,2
0.005644083023071289,0.0005390644073486328,127,2,2
0.004271984100341797,0.0003070831298828125,87,2,2
0.005613803863525391,0.0004940032958984375,119,2,2
0.004867076873779297,0.0007100105285644531,117,2,2
0.005413055419921875,0.00067901611328125,99,2,2
